,game_id,season,type,date_time_GMT,home_team_id,away_team_id,home_goals,away_goals,outcome,home_wins,overtime
2987,2016020792,20162017,R,2017-02-08T00:00:00Z,5,20,2,3,away win OT,0.0,1.0
3001,2016020793,20162017,R,2017-02-08T00:00:00Z,15,12,5,0,home win REG,1.0,0.0
1039,2016020795,20162017,R,2017-02-08T00:30:00Z,9,19,0,6,away win REG,0.0,0.0
1064,2016020797,20162017,R,2017-02-08T00:30:00Z,14,26,5,0,home win REG,1.0,0.0
2671,2016020796,20162017,R,2017-02-08T00:30:00Z,17,29,2,3,away win OT,0.0,1.0
3285,2016020794,20162017,R,2017-02-08T00:30:00Z,10,25,3,1,home win REG,1.0,0.0
867,2016020799,20162017,R,2017-02-08T01:00:00Z,52,30,2,4,away win REG,0.0,0.0
1696,2016020798,20162017,R,2017-02-08T01:00:00Z,18,23,4,2,home win REG,1.0,0.0
945,2016020800,20162017,R,2017-02-08T02:00:00Z,21,8,4,0,home win REG,1.0,0.0
193,2016020801,20162017,R,2017-02-09T01:00:00Z,30,16,3,4,away win OT,0.0,1.0
747,2016020805,20162017,R,2017-02-10T00:00:00Z,4,2,1,3,away win REG,0.0,0.0
1298,2016020803,20162017,R,2017-02-10T00:00:00Z,7,24,2,5,away win REG,0.0,0.0
2532,2016020804,20162017,R,2017-02-10T00:00:00Z,3,18,4,3,home win REG,1.0,0.0
2792,2016020802,20162017,R,2017-02-10T00:00:00Z,6,28,6,3,home win REG,1.0,0.0
2985,2016020807,20162017,R,2017-02-10T00:00:00Z,29,23,0,3,away win REG,0.0,0.0
3514,2016020806,20162017,R,2017-02-10T00:00:00Z,15,17,6,3,home win REG,1.0,0.0
534,2016020810,20162017,R,2017-02-10T00:30:00Z,13,26,3,6,away win REG,0.0,0.0
1425,2016020809,20162017,R,2017-02-10T00:30:00Z,9,25,3,2,home win REG,1.0,0.0
1785,2016020808,20162017,R,2017-02-10T00:30:00Z,10,19,1,2,away win OT,0.0,1.0
136,2016020811,20162017,R,2017-02-10T02:00:00Z,21,5,1,4,away win REG,0.0,0.0
496,2016020812,20162017,R,2017-02-10T02:00:00Z,53,8,4,5,away win OT,0.0,1.0
1454,2016020813,20162017,R,2017-02-11T01:00:00Z,30,14,2,1,home win OT,1.0,1.0
3264,2016020814,20162017,R,2017-02-11T01:00:00Z,52,16,2,5,away win REG,0.0,0.0
622,2016020815,20162017,R,2017-02-11T18:00:00Z,6,23,4,3,home win REG,1.0,0.0
2550,2016020817,20162017,R,2017-02-11T18:00:00Z,4,28,2,1,home win OT,1.0,1.0
3088,2016020816,20162017,R,2017-02-11T18:00:00Z,9,2,3,0,home win REG,1.0,0.0
1559,2016020818,20162017,R,2017-02-11T19:00:00Z,18,13,4,7,away win REG,0.0,0.0
3204,2016020819,20162017,R,2017-02-11T19:00:00Z,25,12,5,2,home win REG,1.0,0.0
2046,2016020820,20162017,R,2017-02-11T22:00:00Z,29,17,2,1,home win REG,1.0,0.0
519,2016020821,20162017,R,2017-02-12T00:00:00Z,10,7,1,3,away win REG,0.0,0.0
2175,2016020823,20162017,R,2017-02-12T00:00:00Z,3,21,4,2,home win REG,1.0,0.0
2808,2016020822,20162017,R,2017-02-12T00:00:00Z,8,19,2,4,away win REG,0.0,0.0
3560,2016020825,20162017,R,2017-02-12T00:00:00Z,52,14,1,4,away win REG,0.0,0.0
1663,2016020824,20162017,R,2017-02-12T00:30:00Z,15,24,6,4,home win REG,1.0,0.0
3530,2016020826,20162017,R,2017-02-12T01:00:00Z,53,5,4,3,home win OT,1.0,1.0
2577,2016020827,20162017,R,2017-02-12T03:00:00Z,22,16,1,5,away win REG,0.0,0.0
1035,2016020828,20162017,R,2017-02-12T17:30:00Z,1,28,1,4,away win REG,0.0,0.0
909,2016020829,20162017,R,2017-02-12T20:00:00Z,30,17,6,3,home win REG,1.0,0.0
1544,2016020830,20162017,R,2017-02-12T23:00:00Z,2,21,5,1,home win REG,1.0,0.0
3014,2016020831,20162017,R,2017-02-12T23:00:00Z,18,25,5,3,home win REG,1.0,0.0
498,2016020832,20162017,R,2017-02-13T00:30:00Z,6,8,4,0,home win REG,1.0,0.0
3010,2016020833,20162017,R,2017-02-13T00:30:00Z,7,23,2,4,away win REG,0.0,0.0
1282,2016020834,20162017,R,2017-02-14T00:30:00Z,29,3,2,3,away win REG,0.0,0.0
957,2016020835,20162017,R,2017-02-14T02:00:00Z,20,53,0,5,away win REG,0.0,0.0
1499,2016020836,20162017,R,2017-02-15T00:00:00Z,1,21,3,2,home win REG,1.0,0.0
3120,2016020837,20162017,R,2017-02-15T00:00:00Z,5,23,4,0,home win REG,1.0,0.0
365,2016020839,20162017,R,2017-02-15T00:30:00Z,9,7,2,3,away win REG,0.0,0.0
2897,2016020838,20162017,R,2017-02-15T00:30:00Z,10,2,7,1,home win REG,1.0,0.0
958,2016020841,20162017,R,2017-02-15T01:00:00Z,52,25,5,2,home win REG,1.0,0.0
2777,2016020840,20162017,R,2017-02-15T01:00:00Z,30,24,0,1,away win REG,0.0,0.0
2430,2016020842,20162017,R,2017-02-15T02:00:00Z,22,53,5,2,home win REG,1.0,0.0
237,2016020843,20162017,R,2017-02-16T00:00:00Z,29,10,5,2,home win REG,1.0,0.0
1174,2016020844,20162017,R,2017-02-16T01:00:00Z,17,19,0,2,away win REG,0.0,0.0
3417,2016020845,20162017,R,2017-02-16T02:30:00Z,20,4,3,1,home win REG,1.0,0.0
1901,2016020846,20162017,R,2017-02-16T03:30:00Z,28,13,5,6,away win OT,0.0,1.0
1693,2016020849,20162017,R,2017-02-17T00:00:00Z,2,3,4,2,home win REG,1.0,0.0
2025,2016020850,20162017,R,2017-02-17T00:00:00Z,5,52,4,3,home win OT,1.0,1.0
2869,2016020848,20162017,R,2017-02-17T00:00:00Z,1,9,0,3,away win REG,0.0,0.0
3126,2016020847,20162017,R,2017-02-17T00:30:00Z,7,21,2,0,home win REG,1.0,0.0
2224,2016020852,20162017,R,2017-02-17T01:00:00Z,30,25,3,1,home win REG,1.0,0.0
3256,2016020851,20162017,R,2017-02-17T01:00:00Z,19,23,4,3,home win REG,1.0,0.0
3060,2016020853,20162017,R,2017-02-17T02:00:00Z,22,4,6,3,home win REG,1.0,0.0
2754,2016020854,20162017,R,2017-02-17T03:30:00Z,26,53,3,5,away win REG,0.0,0.0
2318,2016020855,20162017,R,2017-02-18T00:00:00Z,29,5,2,1,home win OT,1.0,1.0
3058,2016020856,20162017,R,2017-02-18T00:30:00Z,12,21,1,2,away win OT,0.0,1.0
164,2016020857,20162017,R,2017-02-18T03:00:00Z,24,13,1,4,away win REG,0.0,0.0
1413,2016020858,20162017,R,2017-02-18T18:00:00Z,7,19,3,2,home win REG,1.0,0.0
1326,2016020859,20162017,R,2017-02-18T19:00:00Z,8,52,1,3,away win REG,0.0,0.0
1381,2016020860,20162017,R,2017-02-18T19:00:00Z,17,15,3,2,home win OT,1.0,1.0
1228,2016020862,20162017,R,2017-02-19T00:00:00Z,1,2,3,2,home win REG,1.0,0.0
1647,2016020863,20162017,R,2017-02-19T00:00:00Z,16,22,1,3,away win REG,0.0,0.0
3650,2016020861,20162017,R,2017-02-19T00:00:00Z,10,9,3,6,away win REG,0.0,0.0
599,2016020864,20162017,R,2017-02-19T01:00:00Z,25,14,4,3,home win OT,1.0,1.0
1153,2016020866,20162017,R,2017-02-19T01:00:00Z,53,28,1,4,away win REG,0.0,0.0
2146,2016020865,20162017,R,2017-02-19T01:00:00Z,30,18,5,2,home win REG,1.0,0.0
274,2016020868,20162017,R,2017-02-19T03:00:00Z,26,13,2,3,away win REG,0.0,0.0
2896,2016020867,20162017,R,2017-02-19T03:00:00Z,23,20,2,1,home win OT,1.0,1.0
2918,2016020869,20162017,R,2017-02-19T17:30:00Z,3,15,2,1,home win REG,1.0,0.0
2610,2016020870,20162017,R,2017-02-19T20:00:00Z,5,17,2,5,away win REG,0.0,0.0
3451,2016020871,20162017,R,2017-02-19T22:00:00Z,9,52,2,3,away win REG,0.0,0.0
146,2016020874,20162017,R,2017-02-19T23:00:00Z,29,18,3,4,away win REG,0.0,0.0
1104,2016020872,20162017,R,2017-02-19T23:00:00Z,7,16,1,5,away win REG,0.0,0.0
1834,2016020873,20162017,R,2017-02-19T23:00:00Z,2,1,6,4,home win REG,1.0,0.0
377,2016020875,20162017,R,2017-02-20T00:00:00Z,12,10,0,4,away win REG,0.0,0.0
2563,2016020876,20162017,R,2017-02-20T01:00:00Z,21,14,2,3,away win OT,0.0,1.0
2021,2016020877,20162017,R,2017-02-20T01:30:00Z,28,6,1,2,away win OT,0.0,1.0
2092,2016020878,20162017,R,2017-02-20T02:00:00Z,24,26,1,0,home win REG,1.0,0.0
2810,2016020879,20162017,R,2017-02-20T03:00:00Z,23,4,2,3,away win REG,0.0,0.0
682,2016020880,20162017,R,2017-02-21T01:00:00Z,19,13,1,2,away win REG,0.0,0.0
3647,2016020881,20162017,R,2017-02-21T02:00:00Z,53,24,3,2,home win REG,1.0,0.0
45,2016020884,20162017,R,2017-02-22T00:00:00Z,12,5,1,3,away win REG,0.0,0.0
709,2016020883,20162017,R,2017-02-22T00:00:00Z,3,8,2,3,away win OT,0.0,1.0
1978,2016020882,20162017,R,2017-02-22T00:00:00Z,1,9,1,2,away win REG,0.0,0.0
49,2016020885,20162017,R,2017-02-22T00:30:00Z,10,52,5,4,home win OT,1.0,1.0
91,2016020887,20162017,R,2017-02-22T00:30:00Z,14,22,4,1,home win REG,1.0,0.0
387,2016020886,20162017,R,2017-02-22T00:30:00Z,17,2,1,3,away win REG,0.0,0.0
96,2016020889,20162017,R,2017-02-22T01:00:00Z,30,16,3,5,away win REG,0.0,0.0
2647,2016020888,20162017,R,2017-02-22T01:00:00Z,18,20,5,6,away win OT,0.0,1.0
3103,2016020890,20162017,R,2017-02-22T02:00:00Z,21,26,1,2,away win REG,0.0,0.0
1904,2016020891,20162017,R,2017-02-23T00:30:00Z,13,22,3,4,away win REG,0.0,0.0
2302,2016020892,20162017,R,2017-02-23T01:00:00Z,4,15,1,4,away win REG,0.0,0.0
1812,2016020893,20162017,R,2017-02-23T03:30:00Z,24,6,5,3,home win REG,1.0,0.0
521,2016020894,20162017,R,2017-02-24T00:30:00Z,10,3,1,2,away win OT,0.0,1.0
1459,2016020895,20162017,R,2017-02-24T00:30:00Z,8,2,0,3,away win REG,0.0,0.0
1656,2016020896,20162017,R,2017-02-24T00:30:00Z,14,20,2,3,away win REG,0.0,0.0
1009,2016020897,20162017,R,2017-02-24T01:00:00Z,18,21,4,2,home win REG,1.0,0.0
2963,2016020898,20162017,R,2017-02-24T01:30:00Z,16,53,6,3,home win REG,1.0,0.0
3007,2016020899,20162017,R,2017-02-24T03:30:00Z,26,6,1,4,away win REG,0.0,0.0
3072,2016020900,20162017,R,2017-02-25T00:00:00Z,15,22,2,1,home win REG,1.0,0.0
1221,2016020901,20162017,R,2017-02-25T00:30:00Z,13,20,2,4,away win REG,0.0,0.0
3523,2016020902,20162017,R,2017-02-25T00:30:00Z,12,9,3,0,home win REG,1.0,0.0
973,2016020903,20162017,R,2017-02-25T01:30:00Z,25,53,5,2,home win REG,1.0,0.0
244,2016020904,20162017,R,2017-02-25T21:00:00Z,26,24,4,1,home win REG,1.0,0.0
47,2016020906,20162017,R,2017-02-25T22:00:00Z,18,15,5,2,home win REG,1.0,0.0
287,2016020905,20162017,R,2017-02-25T22:00:00Z,1,3,3,4,away win OT,0.0,1.0
1068,2016020909,20162017,R,2017-02-25T22:00:00Z,29,2,7,0,home win REG,1.0,0.0
319,2016020907,20162017,R,2017-02-26T00:00:00Z,10,8,2,3,away win OT,0.0,1.0
839,2016020908,20162017,R,2017-02-26T01:00:00Z,5,4,4,2,home win REG,1.0,0.0
526,2016020910,20162017,R,2017-02-26T03:00:00Z,21,7,5,3,home win REG,1.0,0.0
3628,2016020911,20162017,R,2017-02-26T03:00:00Z,23,28,1,4,away win REG,0.0,0.0
3233,2016020912,20162017,R,2017-02-26T17:30:00Z,25,6,3,6,away win REG,0.0,0.0
1443,2016020913,20162017,R,2017-02-26T20:00:00Z,12,20,1,3,away win REG,0.0,0.0
443,2016020915,20162017,R,2017-02-26T22:00:00Z,18,22,5,4,home win REG,1.0,0.0
1747,2016020914,20162017,R,2017-02-26T22:00:00Z,3,29,2,5,away win REG,0.0,0.0
441,2016020917,20162017,R,2017-02-27T00:30:00Z,16,19,4,2,home win REG,1.0,0.0
2974,2016020916,20162017,R,2017-02-27T00:30:00Z,13,9,1,2,away win REG,0.0,0.0
1250,2016020918,20162017,R,2017-02-27T01:30:00Z,53,7,3,2,home win REG,1.0,0.0
1991,2016020919,20162017,R,2017-02-28T00:00:00Z,1,8,3,4,away win OT,0.0,1.0
2698,2016020920,20162017,R,2017-02-28T00:30:00Z,14,9,5,1,home win REG,1.0,0.0
2210,2016020921,20162017,R,2017-02-28T01:00:00Z,30,26,5,4,home win OT,1.0,1.0
406,2016020923,20162017,R,2017-03-01T00:00:00Z,7,18,4,5,away win OT,0.0,1.0
1098,2016020922,20162017,R,2017-03-01T00:00:00Z,6,53,4,1,home win REG,1.0,0.0
1563,2016020924,20162017,R,2017-03-01T00:00:00Z,3,15,1,4,away win REG,0.0,0.0
3610,2016020925,20162017,R,2017-03-01T00:00:00Z,4,21,4,0,home win REG,1.0,0.0
712,2016020926,20162017,R,2017-03-01T00:30:00Z,8,29,1,0,home win OT,1.0,1.0
3202,2016020927,20162017,R,2017-03-01T00:30:00Z,13,12,3,2,home win OT,1.0,1.0
890,2016020928,20162017,R,2017-03-01T01:00:00Z,19,22,1,2,away win REG,0.0,0.0
953,2016020929,20162017,R,2017-03-01T01:00:00Z,52,30,5,6,away win REG,0.0,0.0
2469,2016020930,20162017,R,2017-03-01T01:30:00Z,25,5,3,2,home win REG,1.0,0.0
3675,2016020931,20162017,R,2017-03-01T02:00:00Z,20,26,2,1,home win OT,1.0,1.0
3521,2016020932,20162017,R,2017-03-01T03:00:00Z,23,17,2,3,away win OT,0.0,1.0
23,2016020933,20162017,R,2017-03-01T03:30:00Z,28,10,3,1,home win REG,1.0,0.0
3177,2016020934,20162017,R,2017-03-02T00:00:00Z,14,12,4,3,home win OT,1.0,1.0
2886,2016020935,20162017,R,2017-03-02T01:00:00Z,16,5,4,1,home win REG,1.0,0.0
344,2016020940,20162017,R,2017-03-03T00:00:00Z,29,30,1,0,home win REG,1.0,0.0
587,2016020938,20162017,R,2017-03-03T00:00:00Z,4,13,2,1,home win OT,1.0,1.0
1546,2016020936,20162017,R,2017-03-03T00:00:00Z,6,3,1,2,away win REG,0.0,0.0
2899,2016020937,20162017,R,2017-03-03T00:00:00Z,7,53,6,3,home win REG,1.0,0.0
3578,2016020939,20162017,R,2017-03-03T00:00:00Z,15,1,1,0,home win REG,1.0,0.0
299,2016020942,20162017,R,2017-03-03T00:30:00Z,9,21,2,1,home win REG,1.0,0.0
1375,2016020941,20162017,R,2017-03-03T00:30:00Z,8,18,2,1,home win REG,1.0,0.0
1876,2016020943,20162017,R,2017-03-03T01:30:00Z,25,2,4,5,away win REG,0.0,0.0
3299,2016020945,20162017,R,2017-03-03T03:30:00Z,28,23,3,1,home win REG,1.0,0.0
3454,2016020944,20162017,R,2017-03-03T03:30:00Z,26,10,3,2,home win OT,1.0,1.0
2246,2016020946,20162017,R,2017-03-04T00:00:00Z,5,14,5,2,home win REG,1.0,0.0
2364,2016020947,20162017,R,2017-03-04T00:30:00Z,12,53,2,4,away win REG,0.0,0.0
1249,2016020948,20162017,R,2017-03-04T01:00:00Z,52,19,3,0,home win REG,1.0,0.0
3229,2016020949,20162017,R,2017-03-04T01:30:00Z,16,2,2,1,home win OT,1.0,1.0
3614,2016020950,20162017,R,2017-03-04T02:00:00Z,20,17,3,2,home win OT,1.0,1.0
2214,2016020951,20162017,R,2017-03-04T03:00:00Z,24,10,5,2,home win REG,1.0,0.0
258,2016020953,20162017,R,2017-03-05T00:00:00Z,7,14,1,2,away win OT,0.0,1.0
430,2016020956,20162017,R,2017-03-05T00:00:00Z,3,8,1,4,away win REG,0.0,0.0
1453,2016020952,20162017,R,2017-03-05T00:00:00Z,6,1,3,2,home win REG,1.0,0.0
1492,2016020958,20162017,R,2017-03-05T00:00:00Z,52,21,6,1,home win REG,1.0,0.0
2425,2016020955,20162017,R,2017-03-05T00:00:00Z,13,25,1,2,away win REG,0.0,0.0
3041,2016020954,20162017,R,2017-03-05T00:00:00Z,9,29,3,2,home win REG,1.0,0.0
3102,2016020957,20162017,R,2017-03-05T00:30:00Z,15,4,2,1,home win OT,1.0,1.0
469,2016020959,20162017,R,2017-03-05T01:00:00Z,18,16,3,5,away win REG,0.0,0.0
426,2016020960,20162017,R,2017-03-05T03:00:00Z,22,17,4,3,home win REG,1.0,0.0
731,2016020961,20162017,R,2017-03-05T03:00:00Z,26,23,3,4,away win REG,0.0,0.0
434,2016020962,20162017,R,2017-03-05T21:00:00Z,20,2,5,2,home win REG,1.0,0.0
444,2016020963,20162017,R,2017-03-05T22:00:00Z,1,29,0,3,away win REG,0.0,0.0
1972,2016020964,20162017,R,2017-03-05T22:00:00Z,5,7,4,3,home win REG,1.0,0.0
2946,2016020965,20162017,R,2017-03-05T23:00:00Z,30,28,3,1,home win REG,1.0,0.0
122,2016020966,20162017,R,2017-03-06T01:00:00Z,21,19,0,3,away win REG,0.0,0.0
1964,2016020967,20162017,R,2017-03-06T01:00:00Z,24,23,1,2,away win REG,0.0,0.0
561,2016020968,20162017,R,2017-03-06T01:30:00Z,53,12,1,2,away win REG,0.0,0.0
511,2016020971,20162017,R,2017-03-07T00:30:00Z,14,3,0,1,away win OT,0.0,1.0
1735,2016020969,20162017,R,2017-03-07T00:30:00Z,15,25,2,4,away win REG,0.0,0.0
3344,2016020970,20162017,R,2017-03-07T00:30:00Z,9,6,4,2,home win REG,1.0,0.0
738,2016020972,20162017,R,2017-03-07T01:00:00Z,52,28,2,3,away win REG,0.0,0.0
720,2016020974,20162017,R,2017-03-08T00:00:00Z,29,1,2,0,home win REG,1.0,0.0
1332,2016020975,20162017,R,2017-03-08T00:30:00Z,10,17,3,2,home win REG,1.0,0.0
1727,2016020973,20162017,R,2017-03-08T00:30:00Z,7,4,3,6,away win REG,0.0,0.0
1794,2016020976,20162017,R,2017-03-08T00:30:00Z,13,3,2,5,away win REG,0.0,0.0
2139,2016020977,20162017,R,2017-03-08T01:00:00Z,30,19,1,2,away win REG,0.0,0.0
2619,2016020979,20162017,R,2017-03-08T02:00:00Z,22,2,1,4,away win REG,0.0,0.0
2846,2016020978,20162017,R,2017-03-08T02:00:00Z,21,12,3,1,home win REG,1.0,0.0
1847,2016020980,20162017,R,2017-03-08T03:00:00Z,23,8,1,2,away win OT,0.0,1.0
3488,2016020981,20162017,R,2017-03-08T03:00:00Z,24,18,4,3,home win OT,1.0,1.0
1149,2016020983,20162017,R,2017-03-09T01:00:00Z,25,9,2,5,away win REG,0.0,0.0
1365,2016020982,20162017,R,2017-03-09T01:00:00Z,6,17,6,1,home win REG,1.0,0.0
2891,2016020984,20162017,R,2017-03-09T01:00:00Z,52,5,4,7,away win REG,0.0,0.0
2244,2016020985,20162017,R,2017-03-10T00:00:00Z,12,3,4,3,home win REG,1.0,0.0
51,2016020986,20162017,R,2017-03-10T00:30:00Z,10,4,4,2,home win REG,1.0,0.0
836,2016020987,20162017,R,2017-03-10T00:30:00Z,14,30,4,1,home win REG,1.0,0.0
719,2016020988,20162017,R,2017-03-10T01:30:00Z,16,24,0,1,away win REG,0.0,0.0
157,2016020991,20162017,R,2017-03-10T02:00:00Z,53,9,2,3,away win OT,0.0,1.0
711,2016020989,20162017,R,2017-03-10T02:00:00Z,21,1,3,2,home win REG,1.0,0.0
2029,2016020990,20162017,R,2017-03-10T02:00:00Z,20,8,5,0,home win REG,1.0,0.0
2707,2016020992,20162017,R,2017-03-10T03:00:00Z,23,2,3,4,away win OT,0.0,1.0
1257,2016020993,20162017,R,2017-03-10T03:30:00Z,26,18,3,2,home win OT,1.0,1.0
2028,2016020994,20162017,R,2017-03-10T03:30:00Z,28,15,4,2,home win REG,1.0,0.0
254,2016020995,20162017,R,2017-03-11T00:00:00Z,29,7,4,3,home win REG,1.0,0.0
559,2016020997,20162017,R,2017-03-11T00:30:00Z,13,30,4,7,away win REG,0.0,0.0
1779,2016020996,20162017,R,2017-03-11T00:30:00Z,17,16,4,2,home win REG,1.0,0.0
1957,2016020998,20162017,R,2017-03-11T01:00:00Z,19,24,4,3,home win REG,1.0,0.0
385,2016020999,20162017,R,2017-03-11T02:00:00Z,22,5,2,3,away win OT,0.0,1.0
1161,2016021000,20162017,R,2017-03-11T18:00:00Z,6,4,2,1,home win REG,1.0,0.0
1841,2016021001,20162017,R,2017-03-11T21:00:00Z,28,18,1,3,away win REG,0.0,0.0
58,2016021004,20162017,R,2017-03-12T00:00:00Z,12,10,2,3,away win OT,0.0,1.0
362,2016021002,20162017,R,2017-03-12T00:00:00Z,7,29,5,3,home win REG,1.0,0.0
1197,2016021006,20162017,R,2017-03-12T00:00:00Z,21,9,2,4,away win REG,0.0,0.0
1710,2016021003,20162017,R,2017-03-12T00:00:00Z,14,13,3,2,home win REG,1.0,0.0
1855,2016021005,20162017,R,2017-03-12T00:00:00Z,52,20,0,3,away win REG,0.0,0.0
1914,2016021008,20162017,R,2017-03-12T01:00:00Z,53,1,5,4,home win REG,1.0,0.0
2283,2016021007,20162017,R,2017-03-12T01:00:00Z,19,2,4,3,home win REG,1.0,0.0
2374,2016021009,20162017,R,2017-03-12T03:00:00Z,23,5,0,3,away win REG,0.0,0.0
367,2016021010,20162017,R,2017-03-12T03:30:00Z,26,15,4,2,home win REG,1.0,0.0
786,2016021012,20162017,R,2017-03-12T16:30:00Z,16,30,4,2,home win REG,1.0,0.0
537,2016021013,20162017,R,2017-03-12T23:00:00Z,22,8,1,4,away win REG,0.0,0.0
1689,2016021011,20162017,R,2017-03-12T23:00:00Z,17,3,1,4,away win REG,0.0,0.0
2535,2016021014,20162017,R,2017-03-13T01:30:00Z,24,15,5,2,home win REG,1.0,0.0
594,2016021015,20162017,R,2017-03-13T02:00:00Z,28,25,5,1,home win REG,1.0,0.0
965,2016021017,20162017,R,2017-03-13T23:00:00Z,3,14,2,3,away win REG,0.0,0.0
2423,2016021018,20162017,R,2017-03-13T23:00:00Z,4,29,3,5,away win REG,0.0,0.0
1008,2016021016,20162017,R,2017-03-13T23:30:00Z,2,12,4,8,away win REG,0.0,0.0
166,2016021019,20162017,R,2017-03-14T00:00:00Z,18,52,5,4,home win OT,1.0,1.0
16,2016021020,20162017,R,2017-03-14T01:00:00Z,20,5,4,3,home win OT,1.0,1.0
1585,2016021022,20162017,R,2017-03-14T02:00:00Z,53,21,1,0,home win REG,1.0,0.0
2768,2016021021,20162017,R,2017-03-14T02:00:00Z,23,6,3,6,away win REG,0.0,0.0
3379,2016021023,20162017,R,2017-03-14T02:00:00Z,26,19,1,3,away win REG,0.0,0.0
1199,2016021025,20162017,R,2017-03-14T23:00:00Z,15,30,4,2,home win REG,1.0,0.0
2002,2016021026,20162017,R,2017-03-14T23:00:00Z,12,2,2,3,away win OT,0.0,1.0
141,2016021029,20162017,R,2017-03-14T23:30:00Z,13,10,7,2,home win REG,1.0,0.0
261,2016021028,20162017,R,2017-03-14T23:30:00Z,9,14,1,2,away win OT,0.0,1.0
3455,2016021027,20162017,R,2017-03-14T23:30:00Z,8,16,2,4,away win REG,0.0,0.0
1163,2016021030,20162017,R,2017-03-15T01:00:00Z,22,25,7,1,home win REG,1.0,0.0
3105,2016021031,20162017,R,2017-03-15T02:30:00Z,26,53,2,3,away win OT,0.0,1.0
3643,2016021032,20162017,R,2017-03-15T02:30:00Z,28,7,4,1,home win REG,1.0,0.0
3169,2016021033,20162017,R,2017-03-15T23:30:00Z,4,5,4,0,home win REG,1.0,0.0
2462,2016021034,20162017,R,2017-03-16T01:00:00Z,20,6,2,5,away win REG,0.0,0.0
1608,2016021035,20162017,R,2017-03-16T01:30:00Z,21,17,3,1,home win REG,1.0,0.0
3087,2016021036,20162017,R,2017-03-16T02:00:00Z,24,19,2,1,home win REG,1.0,0.0
671,2016021039,20162017,R,2017-03-16T23:00:00Z,15,18,1,2,away win OT,0.0,1.0
908,2016021040,20162017,R,2017-03-16T23:00:00Z,12,30,3,1,home win REG,1.0,0.0
1547,2016021041,20162017,R,2017-03-16T23:00:00Z,29,13,2,1,home win REG,1.0,0.0
2680,2016021037,20162017,R,2017-03-16T23:00:00Z,1,4,6,2,home win REG,1.0,0.0
3273,2016021038,20162017,R,2017-03-16T23:00:00Z,2,52,2,4,away win REG,0.0,0.0
410,2016021042,20162017,R,2017-03-16T23:30:00Z,9,16,1,2,away win REG,0.0,0.0
3469,2016021043,20162017,R,2017-03-16T23:30:00Z,14,10,0,5,away win REG,0.0,0.0
3612,2016021044,20162017,R,2017-03-17T01:00:00Z,22,6,7,4,home win REG,1.0,0.0
423,2016021045,20162017,R,2017-03-17T02:00:00Z,23,25,2,4,away win REG,0.0,0.0
1757,2016021046,20162017,R,2017-03-17T02:00:00Z,53,17,4,5,away win OT,0.0,1.0
1495,2016021048,20162017,R,2017-03-17T02:30:00Z,28,19,1,4,away win REG,0.0,0.0
1562,2016021047,20162017,R,2017-03-17T02:30:00Z,26,7,2,0,home win REG,1.0,0.0
324,2016021049,20162017,R,2017-03-17T23:00:00Z,3,13,3,4,away win OT,0.0,1.0
3307,2016021050,20162017,R,2017-03-17T23:00:00Z,5,1,6,4,home win REG,1.0,0.0
341,2016021051,20162017,R,2017-03-18T01:00:00Z,20,25,3,1,home win REG,1.0,0.0
1725,2016021052,20162017,R,2017-03-18T02:00:00Z,24,7,1,2,away win OT,0.0,1.0
564,2016021053,20162017,R,2017-03-18T17:00:00Z,17,21,5,1,home win REG,1.0,0.0
2544,2016021054,20162017,R,2017-03-18T17:00:00Z,2,29,2,3,away win OT,0.0,1.0
383,2016021056,20162017,R,2017-03-18T23:00:00Z,9,8,3,4,away win OT,0.0,1.0
1294,2016021057,20162017,R,2017-03-18T23:00:00Z,14,15,3,5,away win REG,0.0,0.0
2031,2016021059,20162017,R,2017-03-18T23:00:00Z,30,3,2,3,away win REG,0.0,0.0
2062,2016021058,20162017,R,2017-03-18T23:00:00Z,12,18,4,2,home win REG,1.0,0.0
3093,2016021055,20162017,R,2017-03-18T23:00:00Z,10,16,1,2,away win OT,0.0,1.0
3145,2016021060,20162017,R,2017-03-19T01:00:00Z,53,19,0,3,away win REG,0.0,0.0
3049,2016021061,20162017,R,2017-03-19T02:00:00Z,22,23,2,0,home win REG,1.0,0.0
525,2016021062,20162017,R,2017-03-19T02:30:00Z,28,24,1,2,away win REG,0.0,0.0
257,2016021064,20162017,R,2017-03-19T17:00:00Z,5,13,4,0,home win REG,1.0,0.0
926,2016021063,20162017,R,2017-03-19T17:00:00Z,1,29,1,4,away win REG,0.0,0.0
153,2016021065,20162017,R,2017-03-19T21:00:00Z,52,30,5,4,home win REG,1.0,0.0
343,2016021067,20162017,R,2017-03-19T23:00:00Z,16,21,6,3,home win REG,1.0,0.0
1816,2016021066,20162017,R,2017-03-19T23:30:00Z,4,12,4,3,home win OT,1.0,1.0
3135,2016021068,20162017,R,2017-03-19T23:30:00Z,8,9,4,1,home win REG,1.0,0.0
1908,2016021069,20162017,R,2017-03-20T01:30:00Z,20,26,5,2,home win REG,1.0,0.0
724,2016021071,20162017,R,2017-03-20T23:30:00Z,17,7,1,2,away win REG,0.0,0.0
1615,2016021070,20162017,R,2017-03-20T23:30:00Z,10,6,4,2,home win REG,1.0,0.0
974,2016021072,20162017,R,2017-03-21T00:00:00Z,18,53,3,1,home win REG,1.0,0.0
