,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HS,AS,HST,AST,HY,AY,HR,AR,FTR,Gol_Average_Home,Dif_Home,Rojas_Home,Puntos_Home,Goles_Marcados_Home,Gol_Average_Away,Dif_Away,Rojas_Away,Puntos_Away,Goles_Marcados_Away
256,SP1,25/02/2024,Las Palmas,Osasuna,1,1,0,0,9,6,3,2,2,1,0,0,D,0.0,-0.20833333333333334,0.12,35.0,1.0,-0.28,0.09499999999999997,0.16,32.0,1.16
257,SP1,25/02/2024,Real Madrid,Sevilla,1,0,0,0,16,4,6,1,1,3,0,0,H,1.48,-0.06166666666666676,0.12,62.0,2.12,-0.28,0.011666666666666659,0.16,24.0,1.2
258,SP1,26/02/2024,Girona,Vallecano,3,0,0,0,14,7,8,1,3,5,0,1,H,0.88,-0.07833333333333337,0.04,56.0,2.16,-0.44,0.018333333333333313,0.12,25.0,0.88
259,SP1,01/03/2024,Celta,Almeria,1,0,0,0,15,3,6,0,1,2,0,1,H,-0.38461538461538464,0.015384615384615385,0.15384615384615385,21.0,1.1153846153846154,-1.1153846153846154,0.0446153846153845,0.07692307692307693,9.0,0.9615384615384616
260,SP1,02/03/2024,Sevilla,Sociedad,3,2,2,1,12,13,5,4,1,2,0,0,H,-0.3076923076923077,-0.027692307692307683,0.15384615384615385,24.0,1.1538461538461537,0.34615384615384615,-0.09384615384615386,0.038461538461538464,40.0,1.3461538461538463
261,SP1,02/03/2024,Vallecano,Cadiz,1,1,0,0,9,16,5,5,1,1,0,0,D,-0.5384615384615384,-0.09846153846153843,0.15384615384615385,25.0,0.8461538461538461,-0.7692307692307693,0.03076923076923077,0.23076923076923078,18.0,0.6538461538461539
262,SP1,02/03/2024,Getafe,Las Palmas,3,3,3,1,16,14,5,5,4,1,0,0,D,-0.19230769230769232,-0.1523076923076923,0.2692307692307692,34.0,1.2692307692307692,0.0,0.0,0.11538461538461539,36.0,1.0
263,SP1,02/03/2024,Valencia,Real Madrid,2,2,2,1,12,10,5,5,2,3,0,1,D,0.0,0.0,0.16,36.0,1.16,1.4615384615384615,-0.01846153846153853,0.11538461538461539,65.0,2.076923076923077
264,SP1,03/03/2024,Villarreal,Granada,5,1,3,0,16,9,10,3,1,2,0,0,H,-0.38461538461538464,0.09538461538461535,0.15384615384615385,29.0,1.4615384615384615,-0.88,0.036666666666666625,0.16,14.0,1.08
265,SP1,03/03/2024,Ath Madrid,Betis,2,1,2,0,17,12,12,6,1,2,0,0,H,0.9230769230769231,-0.036923076923076836,0.11538461538461539,52.0,2.0,0.19230769230769232,0.07230769230769232,0.07692307692307693,42.0,1.1923076923076923
266,SP1,03/03/2024,Mallorca,Girona,1,0,1,0,16,15,2,4,5,0,0,0,H,-0.4230769230769231,0.01692307692307693,0.11538461538461539,24.0,0.8846153846153846,0.9615384615384616,0.08153846153846156,0.038461538461538464,59.0,2.1923076923076925
267,SP1,03/03/2024,Ath Bilbao,Barcelona,0,0,0,0,8,8,2,2,3,3,0,0,D,0.7692307692307693,-0.11076923076923073,0.11538461538461539,49.0,1.7692307692307692,0.8461538461538461,0.12615384615384617,0.07692307692307693,57.0,2.1538461538461537
268,SP1,04/03/2024,Osasuna,Alaves,1,0,0,0,15,10,4,4,2,1,0,0,H,-0.2692307692307692,0.010769230769230809,0.15384615384615385,33.0,1.1538461538461537,-0.2692307692307692,0.010769230769230809,0.038461538461538464,29.0,0.9615384615384616
269,SP1,08/03/2024,Barcelona,Mallorca,1,0,0,0,20,9,6,3,1,1,0,0,H,0.8148148148148148,-0.031339031339031376,0.07407407407407407,58.0,2.074074074074074,-0.37037037037037035,0.05270655270655272,0.1111111111111111,27.0,0.8888888888888888
270,SP1,09/03/2024,Valencia,Getafe,1,0,1,0,10,15,3,5,2,3,0,0,H,0.0,0.0,0.15384615384615385,37.0,1.1923076923076923,-0.18518518518518517,0.0071225071225071435,0.25925925925925924,35.0,1.3333333333333333
271,SP1,09/03/2024,Cadiz,Ath Madrid,2,0,1,0,7,8,3,4,4,5,0,0,H,-0.7407407407407407,0.028490028490028574,0.2222222222222222,19.0,0.6666666666666666,0.9259259259259259,0.002849002849002802,0.1111111111111111,55.0,2.0
272,SP1,09/03/2024,Granada,Sociedad,2,3,2,1,13,11,6,8,1,2,0,0,A,-1.0,-0.12,0.15384615384615385,14.0,1.0769230769230769,0.2962962962962963,-0.049857549857549865,0.037037037037037035,40.0,1.3703703703703705
273,SP1,09/03/2024,Girona,Osasuna,2,0,1,0,11,7,6,1,3,3,0,0,H,0.8888888888888888,-0.07264957264957272,0.037037037037037035,59.0,2.111111111111111,-0.2222222222222222,0.04700854700854701,0.14814814814814814,36.0,1.1481481481481481
274,SP1,10/03/2024,Alaves,Vallecano,1,0,1,0,12,9,4,3,2,2,0,0,H,-0.2962962962962963,-0.027065527065527062,0.037037037037037035,29.0,0.9259259259259259,-0.5185185185185185,0.019943019943019946,0.14814814814814814,26.0,0.8518518518518519
275,SP1,10/03/2024,Las Palmas,Ath Bilbao,0,2,0,1,14,7,2,2,3,3,0,0,A,0.0,0.0,0.1111111111111111,37.0,1.0740740740740742,0.7407407407407407,-0.028490028490028574,0.1111111111111111,50.0,1.7037037037037037
276,SP1,10/03/2024,Real Madrid,Celta,4,0,1,0,24,11,13,1,2,3,0,0,H,1.4074074074074074,-0.05413105413105401,0.14814814814814814,66.0,2.074074074074074,-0.3333333333333333,0.05128205128205132,0.14814814814814814,24.0,1.1111111111111112
277,SP1,10/03/2024,Betis,Villarreal,2,3,2,1,13,6,4,4,3,4,1,1,A,0.14814814814814814,-0.04415954415954418,0.07407407407407407,42.0,1.1851851851851851,-0.2222222222222222,0.16239316239316243,0.14814814814814814,32.0,1.5925925925925926
278,SP1,11/03/2024,Almeria,Sevilla,2,2,1,0,14,19,4,6,2,2,0,0,D,-1.1111111111111112,0.004273504273504258,0.1111111111111111,9.0,0.9259259259259259,-0.25925925925925924,0.048433048433048465,0.14814814814814814,27.0,1.2222222222222223
279,SP1,15/03/2024,Sociedad,Cadiz,2,0,1,0,14,13,6,2,3,1,0,0,H,0.32142857142857145,0.025132275132275173,0.03571428571428571,43.0,1.4285714285714286,-0.6428571428571429,0.0978835978835978,0.21428571428571427,22.0,0.7142857142857143
280,SP1,16/03/2024,Mallorca,Granada,1,0,0,0,18,8,8,3,2,0,0,0,H,-0.39285714285714285,-0.0224867724867725,0.10714285714285714,27.0,0.8571428571428571,-1.0,0.0,0.14814814814814814,14.0,1.1111111111111112
281,SP1,16/03/2024,Osasuna,Real Madrid,2,4,1,2,9,17,4,9,3,2,0,0,A,-0.2857142857142857,-0.06349206349206349,0.14285714285714285,36.0,1.1071428571428572,1.5,0.09259259259259256,0.14285714285714285,69.0,2.142857142857143
282,SP1,16/03/2024,Getafe,Girona,1,0,1,0,11,13,3,3,4,4,0,0,H,-0.21428571428571427,-0.0291005291005291,0.25,35.0,1.2857142857142858,0.9285714285714286,0.039682539682539764,0.03571428571428571,62.0,2.107142857142857
283,SP1,16/03/2024,Ath Bilbao,Alaves,2,0,2,0,16,7,4,3,1,3,0,0,H,0.7857142857142857,0.044973544973545,0.10714285714285714,53.0,1.7142857142857142,-0.25,0.04629629629629628,0.03571428571428571,32.0,0.9285714285714286
284,SP1,17/03/2024,Sevilla,Celta,1,2,1,0,11,18,4,5,4,0,0,0,A,-0.25,0.009259259259259245,0.14285714285714285,28.0,1.25,-0.4642857142857143,-0.130952380952381,0.14285714285714285,24.0,1.0714285714285714
285,SP1,17/03/2024,Las Palmas,Almeria,0,1,0,1,21,3,6,2,2,2,0,0,A,-0.07142857142857142,-0.07142857142857142,0.10714285714285714,37.0,1.0357142857142858,-1.0714285714285714,0.039682539682539764,0.10714285714285714,10.0,0.9642857142857143
286,SP1,17/03/2024,Villarreal,Valencia,1,0,0,0,13,14,7,7,5,1,0,0,H,-0.17857142857142858,0.043650793650793634,0.17857142857142858,35.0,1.6428571428571428,0.037037037037037035,0.037037037037037035,0.14814814814814814,40.0,1.1851851851851851
287,SP1,17/03/2024,Vallecano,Betis,2,0,1,0,8,11,4,1,4,4,0,0,H,-0.5357142857142857,-0.01719576719576721,0.14285714285714285,26.0,0.8214285714285714,0.10714285714285714,-0.041005291005291,0.10714285714285714,42.0,1.2142857142857142
288,SP1,17/03/2024,Ath Madrid,Barcelona,0,3,0,1,12,9,3,5,3,1,1,0,A,0.8214285714285714,-0.10449735449735453,0.10714285714285714,55.0,1.9285714285714286,0.8214285714285714,0.006613756613756627,0.07142857142857142,61.0,2.0357142857142856
