,Unnamed: 0,GAME_DATE_EST,GAME_ID,GAME_STATUS_TEXT,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS,labeled Home,labeled Away,Basket_Average_Home,Dif_Home,Basket_Average_Away,Dif_Away
248,22163,2017-11-11,21700185,Final,1610612743,1610612753,2017,1610612743,125.0,0.529,0.778,0.414,29.0,50.0,1610612753,107.0,0.471,0.7,0.355,24.0,36.0,1,6,16,2.595982142857139,0.003140979546174094,-4.244498777506109,-0.00920465985905139
247,22164,2017-11-11,21700186,Final,1610612756,1610612750,2017,1610612756,118.0,0.535,0.667,0.385,21.0,46.0,1610612750,110.0,0.406,0.8,0.2,16.0,47.0,1,19,13,-0.8940092165898648,-0.016411064164913114,-1.2850000000000108,-0.019335839599008864
246,22165,2017-11-11,21700187,Final,1610612762,1610612751,2017,1610612762,114.0,0.482,0.84,0.379,19.0,44.0,1610612751,106.0,0.461,0.7440000000000001,0.304,13.0,41.0,1,25,14,4.901376146788991,-0.029658335969642735,-0.0660377358490507,-0.004572014808857716
245,22166,2017-11-10,21700169,Final,1610612765,1610612737,2017,1610612765,111.0,0.4379999999999999,0.778,0.4,23.0,51.0,1610612737,104.0,0.494,0.727,0.3329999999999999,28.0,45.0,1,28,0,-3.3409090909090935,0.016052934407355224,-3.2047619047619094,0.02196840550062973
244,22167,2017-11-10,21700170,Final,1610612738,1610612766,2017,1610612738,90.0,0.357,0.84,0.29,15.0,49.0,1610612766,87.0,0.3879999999999999,0.5760000000000001,0.273,20.0,47.0,1,1,29,4.019067796610159,-0.012779337147804881,-2.007633587786259,-0.02293971023523511
243,22168,2017-11-10,21700171,Final,1610612741,1610612754,2017,1610612741,87.0,0.3979999999999999,0.667,0.259,24.0,43.0,1610612754,105.0,0.512,0.583,0.414,27.0,51.0,0,4,17,-3.6356783919598,0.04442236370771013,0.8385542168674647,-0.02618008264944649
242,22169,2017-11-10,21700172,Final,1610612760,1610612746,2017,1610612760,120.0,0.513,0.725,0.423,23.0,40.0,1610612746,111.0,0.4639999999999999,0.7,0.4,13.0,46.0,1,23,9,-1.7253012048192886,-0.012740818345861271,2.068807339449549,0.009037224507011388
241,22170,2017-11-10,21700173,Final,1610612759,1610612749,2017,1610612759,87.0,0.425,0.909,0.31,23.0,43.0,1610612749,94.0,0.461,0.5,0.278,27.0,47.0,0,22,12,0.22222222222221433,-0.03685768092547903,5.42217484008529,0.03328595119640454
240,22171,2017-11-10,21700174,Final,1610612756,1610612753,2017,1610612756,112.0,0.4679999999999999,0.76,0.208,13.0,40.0,1610612753,128.0,0.524,0.674,0.4639999999999999,29.0,44.0,0,19,16,-0.9402298850574766,-0.04622066846761186,-4.2195121951219505,0.02498658238415885
239,22172,2017-11-10,21700175,Final,1610612762,1610612748,2017,1610612762,74.0,0.3379999999999999,0.8640000000000001,0.238,12.0,40.0,1610612748,84.0,0.39,0.778,0.4,10.0,48.0,0,25,11,4.826086956521735,-0.07528919026725589,1.0844444444444434,-0.03359564464241771
238,22173,2017-11-10,21700176,Final,1610612757,1610612751,2017,1610612757,97.0,0.421,0.818,0.348,17.0,51.0,1610612751,101.0,0.429,0.579,0.316,25.0,49.0,0,20,14,-0.1087962962962905,-0.08791462576263598,-0.05411764705881694,0.011920088790233763
237,22174,2017-11-09,21700164,Final,1610612764,1610612747,2017,1610612764,111.0,0.518,0.9,0.3329999999999999,20.0,45.0,1610612747,95.0,0.36,0.732,0.13,17.0,46.0,1,27,10,-2.2944038929440325,-0.028550234407447306,0.6023255813953483,-0.017721038651274057
236,22175,2017-11-09,21700165,Final,1610612761,1610612740,2017,1610612761,122.0,0.4589999999999999,0.696,0.381,27.0,48.0,1610612740,118.0,0.537,0.68,0.419,31.0,38.0,1,24,3,4.155210643015522,-0.04034491254003569,-0.498800959232625,-0.00841634384801182
235,22176,2017-11-09,21700166,Final,1610612745,1610612739,2017,1610612745,117.0,0.4679999999999999,0.8059999999999999,0.348,21.0,45.0,1610612739,113.0,0.556,0.7859999999999999,0.444,24.0,26.0,1,8,2,0.7000000000000028,0.018906605922552444,-4.5,-0.013381995133812552
234,22177,2017-11-09,21700167,Final,1610612758,1610612755,2017,1610612758,109.0,0.43,0.607,0.444,29.0,45.0,1610612755,108.0,0.425,0.7040000000000001,0.405,23.0,56.0,1,21,18,-3.7388059701492438,0.016805002419332027,3.4620535714285694,0.0012034595717409502
233,22178,2017-11-09,21700168,Final,1610612743,1610612760,2017,1610612743,102.0,0.4629999999999999,0.773,0.3329999999999999,27.0,45.0,1610612760,94.0,0.422,0.5,0.3670000000000001,16.0,44.0,1,6,23,2.630289532293986,0.0343073894368473,-1.764423076923066,-0.03912187210377738
232,22179,2017-11-08,21700159,Final,1610612765,1610612754,2017,1610612765,114.0,0.518,0.64,0.444,25.0,50.0,1610612754,97.0,0.4320000000000001,0.778,0.292,22.0,38.0,1,28,17,-3.347607052896734,-0.0066979619876406105,0.8293269230769198,-0.009227293790544877
231,22180,2017-11-08,21700160,Final,1610612753,1610612752,2017,1610612753,112.0,0.5379999999999999,0.591,0.4639999999999999,31.0,29.0,1610612752,99.0,0.525,0.769,0.417,26.0,42.0,1,16,15,-4.277372262773724,-0.05786006765177376,-3.574307304785904,0.08478360430500231
230,22181,2017-11-08,21700161,Final,1610612738,1610612747,2017,1610612738,107.0,0.3879999999999999,0.774,0.241,20.0,48.0,1610612747,96.0,0.435,0.7390000000000001,0.208,16.0,48.0,1,1,10,4.027484143763218,0.008416347153058723,0.5800464037123021,-0.022279177683046214
229,22182,2017-11-08,21700162,Final,1610612756,1610612748,2017,1610612756,115.0,0.455,0.767,0.414,20.0,34.0,1610612748,126.0,0.531,0.8,0.4,21.0,53.0,0,19,11,-0.9128440366972512,0.027385848360225395,1.1352549889135304,0.05081054446908695
228,22183,2017-11-08,21700163,Final,1610612744,1610612750,2017,1610612744,125.0,0.565,0.778,0.417,37.0,45.0,1610612750,101.0,0.413,0.741,0.208,21.0,41.0,1,7,13,2.886462882096069,-0.00412792753193969,-1.229426433915208,0.055573566084802906
227,22184,2017-11-07,21700149,Final,1610612739,1610612749,2017,1610612739,124.0,0.5,0.868,0.5,18.0,39.0,1610612749,119.0,0.5660000000000001,0.75,0.433,29.0,36.0,1,2,12,-4.467312348668273,0.03268765133172735,5.423404255319156,0.0012294152338654385
226,22185,2017-11-07,21700150,Final,1610612754,1610612740,2017,1610612754,112.0,0.473,0.833,0.375,19.0,41.0,1610612740,117.0,0.506,0.682,0.4,23.0,43.0,0,17,3,0.853717026378888,0.024390103301968225,-0.4784688995215305,0.02033205971109453
225,22186,2017-11-07,21700151,Final,1610612764,1610612742,2017,1610612764,99.0,0.4270000000000001,0.7809999999999999,0.4,21.0,39.0,1610612742,113.0,0.473,0.8,0.3670000000000001,26.0,53.0,0,27,5,-2.3325242718446617,-0.03812037890062925,1.2116279069767444,0.020485715834553275
224,22187,2017-11-07,21700152,Final,1610612752,1610612766,2017,1610612752,118.0,0.6,0.762,0.48,29.0,35.0,1610612766,113.0,0.462,0.8240000000000001,0.405,24.0,40.0,1,15,29,-3.5753768844221128,-0.001069579636208573,-2.03807106598984,-0.03043747820358078
223,22188,2017-11-07,21700153,Final,1610612761,1610612741,2017,1610612761,119.0,0.5429999999999999,0.75,0.52,22.0,37.0,1610612741,114.0,0.5,0.821,0.379,26.0,37.0,1,24,4,4.174778761061958,0.01956811804643621,-3.696741854636599,-0.06106346267679896
222,22189,2017-11-07,21700154,Final,1610612759,1610612746,2017,1610612759,120.0,0.536,0.789,0.536,33.0,39.0,1610612746,107.0,0.512,0.706,0.3670000000000001,20.0,39.0,1,22,9,0.22650602409638054,0.004283801874166215,2.0503432494279252,-0.018464090021623747
221,22190,2017-11-07,21700155,Final,1610612743,1610612751,2017,1610612743,112.0,0.473,0.75,0.265,26.0,47.0,1610612751,104.0,0.4270000000000001,0.773,0.314,22.0,47.0,1,6,14,2.617777777777775,-0.012511754516211226,-0.0352112676056322,0.01890637945318474
220,22191,2017-11-07,21700156,Final,1610612762,1610612755,2017,1610612762,97.0,0.303,0.8,0.231,15.0,45.0,1610612755,104.0,0.42,0.8,0.444,23.0,56.0,0,25,18,4.801369863013704,-0.02471709350803053,3.474387527839639,0.01233395641106938
219,22192,2017-11-07,21700157,Final,1610612757,1610612763,2017,1610612757,97.0,0.444,0.95,0.316,11.0,42.0,1610612763,98.0,0.479,0.84,0.368,18.0,34.0,0,20,26,-0.08775981524249232,0.021036481053798184,-0.4846335697399553,0.020105766752934073
218,22193,2017-11-07,21700158,Final,1610612758,1610612760,2017,1610612758,94.0,0.4679999999999999,0.917,0.375,21.0,47.0,1610612760,86.0,0.337,0.7829999999999999,0.27,15.0,44.0,1,21,23,-3.732009925558316,0.006796044590927863,-1.7649880095923294,-0.0005649326692633849
217,22194,2017-11-06,21700146,Final,1610612737,1610612738,2017,1610612737,107.0,0.481,0.8,0.5,24.0,36.0,1610612738,110.0,0.481,0.818,0.389,28.0,42.0,0,0,1,-3.24703087885986,-0.04226897409795072,4.0126582278480925,-0.014825915915125165
216,22195,2017-11-06,21700147,Final,1610612756,1610612751,2017,1610612756,92.0,0.349,0.743,0.24,13.0,52.0,1610612751,98.0,0.402,0.69,0.25,20.0,48.0,0,19,14,-0.9199084668192086,-0.0070644301219573435,-0.06323185011709143,-0.028020582511459224
215,22196,2017-11-06,21700148,Final,1610612744,1610612748,2017,1610612744,97.0,0.368,0.917,0.344,20.0,51.0,1610612748,80.0,0.361,0.706,0.308,19.0,44.0,1,7,11,2.8692810457516345,-0.017181836344434487,1.154867256637175,0.01961226772364455
214,22197,2017-11-05,21700136,Final,1610612739,1610612737,2017,1610612739,115.0,0.4379999999999999,0.913,0.278,27.0,47.0,1610612737,117.0,0.477,0.706,0.44,24.0,44.0,0,2,0,-4.466183574879224,0.0011287737890484095,-3.213270142180093,0.03376073667976698
213,22198,2017-11-05,21700137,Final,1610612746,1610612748,2017,1610612746,101.0,0.391,0.8,0.29,16.0,50.0,1610612748,104.0,0.44,0.8420000000000001,0.389,23.0,37.0,0,9,11,2.0547945205479436,0.0044512711200184185,1.1501103752759434,-0.004756881361231535
212,22199,2017-11-05,21700138,Final,1610612753,1610612738,2017,1610612753,88.0,0.363,0.889,0.207,18.0,45.0,1610612738,104.0,0.4379999999999999,0.75,0.3329999999999999,26.0,54.0,0,16,1,-4.274271844660191,0.00310041811353301,4.0315789473684305,0.018920719520338025
211,22200,2017-11-05,21700139,Final,1610612761,1610612764,2017,1610612761,96.0,0.4629999999999999,0.63,0.208,17.0,36.0,1610612764,107.0,0.471,0.696,0.478,19.0,46.0,0,24,27,4.253863134657834,0.07908437359587595,-2.3341404358353515,-0.0016161639906897562
210,22201,2017-11-05,21700140,Final,1610612745,1610612762,2017,1610612745,137.0,0.593,0.857,0.59,26.0,42.0,1610612762,110.0,0.4320000000000001,0.875,0.382,22.0,33.0,1,8,25,0.6689342403628018,-0.03106575963720104,4.758542141230066,-0.04282772178363814
209,22202,2017-11-05,21700141,Final,1610612759,1610612756,2017,1610612759,112.0,0.5,0.722,0.5,21.0,43.0,1610612756,95.0,0.457,0.591,0.348,23.0,45.0,1,22,19,0.1995192307692264,-0.026986793327154146,-0.9041095890410986,0.015798877778109954
208,22203,2017-11-05,21700142,Final,1610612752,1610612754,2017,1610612752,108.0,0.5,0.737,0.261,24.0,46.0,1610612754,101.0,0.4679999999999999,0.882,0.48,24.0,34.0,1,15,17,-3.573934837092736,0.0014420473293768055,0.8444976076555122,-0.009219418723375838
207,22204,2017-11-05,21700143,Final,1610612750,1610612766,2017,1610612750,112.0,0.4579999999999999,0.867,0.417,20.0,54.0,1610612766,94.0,0.416,0.524,0.321,24.0,40.0,1,13,29,-1.2810945273631802,-0.051668093447972296,-1.9772151898734194,0.060855876116420404
206,22205,2017-11-05,21700144,Final,1610612757,1610612760,2017,1610612757,103.0,0.5,0.7859999999999999,0.35,20.0,44.0,1610612760,99.0,0.449,0.5329999999999999,0.3329999999999999,17.0,32.0,1,20,23,-0.10829493087557296,-0.020535115633080636,-1.7894736842105345,-0.024485674618205167
205,22206,2017-11-05,21700145,Final,1610612747,1610612763,2017,1610612747,107.0,0.471,0.7829999999999999,0.3329999999999999,25.0,46.0,1610612763,102.0,0.46,0.7859999999999999,0.297,23.0,39.0,1,10,26,0.6087962962963047,0.028749892584002623,-0.49764150943396146,-0.013007939694006154
204,22207,2017-11-04,21700131,Final,1610612746,1610612763,2017,1610612746,104.0,0.4579999999999999,0.774,0.154,18.0,43.0,1610612763,113.0,0.476,0.833,0.419,21.0,39.0,0,9,26,2.0296127562642283,-0.025181764283715324,-0.5270588235294014,-0.029417314095439906
203,22208,2017-11-04,21700132,Final,1610612765,1610612758,2017,1610612765,108.0,0.506,0.682,0.542,28.0,35.0,1610612758,99.0,0.526,0.6920000000000001,0.476,24.0,32.0,1,28,21,-3.3668341708542755,-0.019227117957541395,-3.762376237623755,-0.03036631206543916
202,22209,2017-11-04,21700133,Final,1610612741,1610612740,2017,1610612741,90.0,0.354,0.75,0.262,23.0,58.0,1610612740,96.0,0.402,0.773,0.29,23.0,52.0,0,4,3,-3.730000000000004,-0.03325814536340488,-0.453460620525064,0.025008278996466515
201,22210,2017-11-04,21700134,Final,1610612750,1610612742,2017,1610612750,112.0,0.544,0.8,0.417,33.0,48.0,1610612742,99.0,0.46,0.75,0.37,18.0,31.0,1,13,5,-1.3349875930521051,-0.053893065688924935,1.1948955916473238,-0.016732315329420544
200,22211,2017-11-04,21700135,Final,1610612743,1610612744,2017,1610612743,108.0,0.46,0.815,0.25,26.0,46.0,1610612744,127.0,0.5489999999999999,0.529,0.45,38.0,41.0,0,6,7,2.567627494456758,-0.050150283321016786,2.9282608695652215,0.05897982381358702
199,22212,2017-11-03,21700119,Final,1610612765,1610612749,2017,1610612765,105.0,0.474,0.821,0.308,21.0,39.0,1610612749,96.0,0.47,0.889,0.4,27.0,36.0,1,28,12,-3.3684210526315894,-0.0015868817773139199,5.475583864118903,0.05217960879974726
198,22213,2017-11-03,21700120,Final,1610612753,1610612741,2017,1610612753,83.0,0.407,0.6,0.286,23.0,38.0,1610612741,105.0,0.471,0.917,0.483,23.0,48.0,0,16,4,-4.249394673123476,0.024877171536715537,-3.7107231920199553,0.019276807980048716
197,22214,2017-11-03,21700121,Final,1610612755,1610612754,2017,1610612755,121.0,0.5,0.7859999999999999,0.5,34.0,50.0,1610612754,110.0,0.4639999999999999,0.632,0.286,25.0,40.0,1,18,17,3.4555555555555486,-0.01883197228409017,0.763723150358004,-0.0807744572975082
196,22215,2017-11-03,21700122,Final,1610612764,1610612739,2017,1610612764,122.0,0.536,0.677,0.3929999999999999,25.0,37.0,1610612739,130.0,0.561,0.929,0.444,20.0,34.0,0,27,2,-2.309178743961354,0.024961691873997438,-4.4481927710843365,0.01799080379488771
195,22216,2017-11-03,21700123,Final,1610612737,1610612745,2017,1610612737,104.0,0.481,0.833,0.3329999999999999,16.0,41.0,1610612745,119.0,0.472,0.826,0.34,28.0,44.0,0,0,8,-3.1843971631205648,0.028872979059528348,0.6108597285067816,-0.058074511856020195
194,22217,2017-11-03,21700124,Final,1610612752,1610612756,2017,1610612752,120.0,0.517,0.88,0.308,24.0,49.0,1610612756,107.0,0.351,0.8109999999999999,0.281,17.0,47.0,1,15,19,-3.490000000000009,0.08393483709272687,-0.917995444191348,-0.013885855150249427
193,22218,2017-11-03,21700125,Final,1610612742,1610612740,2017,1610612742,94.0,0.386,0.773,0.265,19.0,47.0,1610612740,99.0,0.4039999999999999,0.769,0.241,23.0,53.0,0,5,3,1.206018518518519,0.011122926871195205,-0.4452380952380963,0.008222525286967652
192,22219,2017-11-03,21700126,Final,1610612759,1610612766,2017,1610612759,108.0,0.47,0.8079999999999999,0.3329999999999999,31.0,45.0,1610612766,101.0,0.413,0.643,0.3329999999999999,16.0,46.0,1,22,29,0.17505995203836733,-0.02445927873085907,-1.9267676767676818,0.050447513105737585
191,22220,2017-11-03,21700127,Final,1610612743,1610612748,2017,1610612743,95.0,0.45,0.56,0.391,17.0,41.0,1610612748,94.0,0.4679999999999999,0.636,0.405,23.0,41.0,1,6,11,2.5884955752212306,0.020868080764472552,1.2004405286343598,0.050330153358416396
190,22221,2017-11-03,21700128,Final,1610612762,1610612761,2017,1610612762,100.0,0.4379999999999999,0.917,0.348,11.0,33.0,1610612761,109.0,0.535,0.7859999999999999,0.3670000000000001,20.0,39.0,0,25,24,4.734090909090909,-0.024451232139156787,4.251101321585907,-0.002761813071927577
189,22222,2017-11-03,21700129,Final,1610612760,1610612738,2017,1610612760,94.0,0.402,0.7859999999999999,0.371,20.0,48.0,1610612738,101.0,0.429,0.667,0.4639999999999999,23.0,49.0,0,23,1,-1.7971360381861672,-0.007662353975632641,4.081932773109244,0.05035382574081382
188,22223,2017-11-03,21700130,Final,1610612747,1610612751,2017,1610612747,124.0,0.511,0.7040000000000001,0.429,26.0,57.0,1610612751,112.0,0.407,0.763,0.237,23.0,43.0,1,10,14,0.5404157043879962,-0.06838059190830847,-0.028037383177576203,0.03519446693951522
187,22224,2017-11-02,21700117,Final,1610612759,1610612744,2017,1610612759,92.0,0.391,0.7390000000000001,0.292,19.0,46.0,1610612744,112.0,0.518,0.75,0.5,30.0,41.0,0,22,7,0.17942583732056505,0.004365885282197723,2.9284164859002146,0.0001556163349931694
186,22225,2017-11-02,21700118,Final,1610612757,1610612747,2017,1610612757,113.0,0.465,0.889,0.409,22.0,41.0,1610612747,110.0,0.544,0.741,0.222,16.0,32.0,1,20,10,-0.17701149425288065,-0.0687165633773077,0.5138248847926263,-0.026590819595369908
185,22226,2017-11-01,21700105,Final,1610612766,1610612749,2017,1610612766,126.0,0.536,0.759,0.56,21.0,41.0,1610612749,121.0,0.495,0.8,0.528,29.0,40.0,1,29,12,-1.8967254408060512,0.03004223596163058,5.425847457627128,-0.04973640649177469
184,22227,2017-11-01,21700106,Final,1610612739,1610612754,2017,1610612739,107.0,0.5,0.7,0.226,25.0,41.0,1610612754,124.0,0.544,0.769,0.615,35.0,43.0,0,2,17,-4.427884615384613,0.02030815569972333,0.7690476190476119,0.005324468689607897
183,22228,2017-11-01,21700107,Final,1610612755,1610612737,2017,1610612755,119.0,0.465,0.56,0.371,36.0,53.0,1610612737,109.0,0.436,0.7040000000000001,0.348,22.0,49.0,1,18,0,3.4767184035476646,0.021162847992115985,-3.134433962264154,0.049963200856410594
182,22229,2017-11-01,21700108,Final,1610612764,1610612756,2017,1610612764,116.0,0.446,0.8,0.3329999999999999,20.0,45.0,1610612756,122.0,0.494,0.816,0.375,23.0,45.0,0,27,19,-2.346987951807236,-0.03780920784588204,-0.8909090909090907,0.02708635328225739
181,22230,2017-11-01,21700109,Final,1610612738,1610612758,2017,1610612738,113.0,0.488,0.8420000000000001,0.415,30.0,52.0,1610612758,86.0,0.4320000000000001,0.833,0.3,24.0,26.0,1,1,21,4.050314465408803,-0.03161830770044105,-3.7679012345679013,-0.00552499694414621
180,22231,2017-11-01,21700110,Final,1610612748,1610612741,2017,1610612748,97.0,0.41,0.895,0.387,21.0,48.0,1610612741,91.0,0.4039999999999999,0.632,0.25,20.0,54.0,1,11,4,1.2043956043956001,0.003955075761240323,-3.713930348258714,-0.0032071562387585573
179,22232,2017-11-01,21700111,Final,1610612752,1610612745,2017,1610612752,97.0,0.433,0.846,0.308,23.0,42.0,1610612745,119.0,0.477,0.762,0.365,21.0,46.0,0,15,8,-3.473815461346632,0.01618453865337699,0.5711060948081297,-0.039753633698651925
178,22233,2017-11-01,21700112,Final,1610612763,1610612753,2017,1610612763,99.0,0.476,0.688,0.3329999999999999,21.0,31.0,1610612753,101.0,0.507,0.857,0.4479999999999999,25.0,38.0,0,26,16,-0.46244131455398474,0.06461750897541663,-4.219806763285021,0.029587909838454607
177,22234,2017-11-01,21700113,Final,1610612740,1610612750,2017,1610612740,98.0,0.429,0.857,0.258,27.0,38.0,1610612750,104.0,0.494,0.667,0.273,20.0,47.0,0,3,13,-0.48931116389549345,-0.04407306865739713,-1.3168316831683171,0.018155909883788013
176,22235,2017-11-01,21700114,Final,1610612743,1610612761,2017,1610612743,129.0,0.534,0.655,0.5,35.0,43.0,1610612761,111.0,0.494,0.64,0.355,20.0,38.0,1,6,24,2.560706401765998,-0.027789173455232685,4.292307692307688,0.04120637072178113
175,22236,2017-11-01,21700115,Final,1610612762,1610612757,2017,1610612762,112.0,0.3779999999999999,0.861,0.4479999999999999,16.0,55.0,1610612757,103.0,0.3979999999999999,0.741,0.265,17.0,53.0,1,25,20,4.752834467120181,0.018743558029271412,-0.1880733944954045,-0.011061900242523848
174,22237,2017-11-01,21700116,Final,1610612746,1610612742,2017,1610612746,119.0,0.526,0.828,0.4639999999999999,27.0,49.0,1610612742,98.0,0.3929999999999999,0.8,0.3329999999999999,20.0,38.0,1,9,5,2.01818181818183,-0.011430938082398256,1.221709006928407,0.01569048840988785
173,22238,2017-10-31,21700101,Final,1610612754,1610612758,2017,1610612754,101.0,0.424,0.773,0.414,25.0,53.0,1610612758,83.0,0.42,0.5,0.143,15.0,44.0,1,17,21,0.8408551068883554,0.07180748784074353,-3.7807881773399004,-0.012886942771999088
172,22239,2017-10-31,21700102,Final,1610612751,1610612756,2017,1610612751,114.0,0.412,0.7,0.29,15.0,44.0,1610612756,122.0,0.469,0.917,0.455,18.0,66.0,0,14,19,-0.04895104895103941,-0.020913665773463208,-0.9138321995464906,-0.02292310863739999
171,22240,2017-10-31,21700103,Final,1610612749,1610612760,2017,1610612749,91.0,0.416,0.818,0.29,24.0,31.0,1610612760,110.0,0.494,0.857,0.429,24.0,46.0,0,12,23,5.429175475687103,0.0033280180599746245,-1.8142857142857167,-0.017149676099549538
170,22241,2017-10-31,21700104,Final,1610612747,1610612765,2017,1610612747,113.0,0.495,0.7859999999999999,0.462,30.0,53.0,1610612765,93.0,0.436,0.3329999999999999,0.303,21.0,44.0,1,10,28,0.46666666666666856,-0.047158218125957774,-3.3774999999999977,-0.009078947368408308
169,22242,2017-10-30,21700092,Final,1610612738,1610612759,2017,1610612738,108.0,0.477,0.813,0.355,24.0,54.0,1610612759,94.0,0.414,0.5,0.462,24.0,40.0,1,1,22,4.094142259414227,0.04382779400542347,0.10023866348448962,-0.07918717383607543
168,22243,2017-10-30,21700093,Final,1610612748,1610612750,2017,1610612748,122.0,0.527,0.68,0.259,17.0,50.0,1610612750,125.0,0.451,0.914,0.478,20.0,40.0,0,11,13,1.2324561403508767,0.028060535955276578,-1.2962962962962905,0.020535386872026606
167,22244,2017-10-30,21700094,Final,1610612752,1610612743,2017,1610612752,116.0,0.5,0.913,0.406,27.0,49.0,1610612743,110.0,0.412,0.71,0.439,20.0,36.0,1,15,6,-3.50248756218906,-0.028672100842427994,2.5682819383259954,0.007575536559997431
166,22245,2017-10-30,21700095,Final,1610612745,1610612755,2017,1610612745,107.0,0.3979999999999999,0.737,0.2769999999999999,17.0,35.0,1610612755,115.0,0.55,0.708,0.417,27.0,48.0,0,8,18,0.5630630630630549,-0.008043031745074813,3.495575221238937,0.018856817691272454
165,22246,2017-10-30,21700096,Final,1610612763,1610612766,2017,1610612763,99.0,0.344,0.818,0.2289999999999999,17.0,48.0,1610612766,104.0,0.416,0.7929999999999999,0.412,15.0,56.0,0,26,29,-0.5292740046838418,-0.06683269012985704,-1.8391959798994861,0.05752946090656508
164,22247,2017-10-30,21700097,Final,1610612740,1610612753,2017,1610612740,99.0,0.4589999999999999,0.778,0.25,30.0,43.0,1610612753,115.0,0.506,0.722,0.471,27.0,43.0,0,3,16,-0.4549763033175367,0.03433486057795676,-4.214457831325305,0.005348931959716197
163,22248,2017-10-30,21700098,Final,1610612762,1610612742,2017,1610612762,104.0,0.469,0.8,0.457,25.0,35.0,1610612742,89.0,0.447,0.818,0.5,17.0,42.0,1,25,5,4.733031674208149,-0.019802792912031464,1.216589861751146,-0.005119145177260975
162,22249,2017-10-30,21700099,Final,1610612757,1610612761,2017,1610612757,85.0,0.3879999999999999,0.789,0.308,13.0,38.0,1610612761,99.0,0.4479999999999999,0.765,0.3329999999999999,17.0,47.0,0,20,24,-0.258581235697946,-0.0705078412025415,4.311403508771932,0.019095816464243853
161,22250,2017-10-30,21700100,Final,1610612746,1610612744,2017,1610612746,113.0,0.4529999999999999,0.833,0.4,21.0,35.0,1610612744,141.0,0.584,0.767,0.483,37.0,46.0,0,9,7,1.9478458049886598,-0.07033601319317029,2.837662337662337,-0.09075414823787753
160,22251,2017-10-29,21700085,Final,1610612737,1610612749,2017,1610612737,106.0,0.4679999999999999,0.8079999999999999,0.4479999999999999,27.0,31.0,1610612749,117.0,0.5429999999999999,0.762,0.5,30.0,43.0,0,0,12,-3.0705882352941245,0.06384572697002966,5.40928270042194,-0.019892775265162754
159,22252,2017-10-29,21700086,Final,1610612754,1610612759,2017,1610612754,97.0,0.4679999999999999,0.75,0.455,21.0,44.0,1610612759,94.0,0.4,0.722,0.321,19.0,44.0,1,17,22,0.8364928909952596,-0.004362215893095822,0.10476190476190084,0.004523241277411216
158,22253,2017-10-29,21700087,Final,1610612751,1610612743,2017,1610612751,111.0,0.406,0.677,0.387,24.0,56.0,1610612743,124.0,0.5,0.8640000000000001,0.55,23.0,46.0,0,14,6,-0.032558139534884845,0.016392909416154566,2.5714285714285694,0.0031466331025740146
157,22254,2017-10-29,21700088,Final,1610612766,1610612753,2017,1610612766,120.0,0.546,0.471,0.3329999999999999,31.0,59.0,1610612753,113.0,0.423,0.769,0.3329999999999999,28.0,39.0,1,29,16,-1.8270676691729335,0.012128310726552627,-4.305288461538453,-0.09083063021314786
156,22255,2017-10-29,21700089,Final,1610612758,1610612764,2017,1610612758,83.0,0.39,0.813,0.273,13.0,43.0,1610612764,110.0,0.471,0.65,0.5,28.0,49.0,0,21,27,-3.749385749385752,0.03140242795414849,-2.3701923076923066,-0.023204355885070527
155,22256,2017-10-29,21700090,Final,1610612739,1610612752,2017,1610612739,95.0,0.3829999999999999,0.852,0.303,20.0,41.0,1610612752,114.0,0.472,0.81,0.4639999999999999,27.0,51.0,0,2,15,-4.44364508393285,-0.015760468548236872,-3.508684863523584,-0.006197301334523786
154,22257,2017-10-29,21700091,Final,1610612744,1610612765,2017,1610612744,107.0,0.5710000000000001,0.75,0.37,29.0,40.0,1610612765,115.0,0.462,1.0,0.444,22.0,37.0,0,7,28,2.861771058315327,0.024108720652989746,-3.3341645885286795,0.04333541147131825
153,22258,2017-10-28,21700077,Final,1610612740,1610612739,2017,1610612740,123.0,0.516,0.75,0.3939999999999999,33.0,47.0,1610612739,101.0,0.462,0.7390000000000001,0.375,19.0,37.0,1,3,2,-0.3758865248226897,0.079089778494847,-4.464114832535884,-0.020469748603034077
152,22259,2017-10-28,21700078,Final,1610612748,1610612738,2017,1610612748,90.0,0.43,0.938,0.226,17.0,40.0,1610612738,96.0,0.42,0.846,0.261,15.0,41.0,0,11,1,1.2647702407002157,0.032314100349339014,4.073068893528173,-0.021073365886053352
151,22260,2017-10-28,21700079,Final,1610612741,1610612760,2017,1610612741,69.0,0.282,0.75,0.27,16.0,47.0,1610612760,101.0,0.4429999999999999,0.7140000000000001,0.382,28.0,52.0,0,4,23,-3.672456575682375,0.041473772576338774,-1.7719714964370468,0.042314217848669955
150,22261,2017-10-28,21700080,Final,1610612763,1610612745,2017,1610612763,103.0,0.471,0.75,0.424,26.0,42.0,1610612745,89.0,0.377,0.81,0.368,18.0,43.0,1,26,8,-0.5584112149532672,-0.029137210269425395,0.5078651685393254,-0.055197894523729474
